Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,FamilyName,TitleEncoded,FamilySize,EmbarkedNum,TicketNumber,TicketHeader,CabinLetter,CabinNumber,Bridge,PassengerByBridge,PassengerByClass,SocialClass
0,1,0,0.325,0,1,PC 17483,0.4328841690069588,C95,S, Mr,Farthing,0.0,1,0,17483,PC,C,95,1,0.17982456140350878,0.6715399610136452,4
0,3,0,0.4875,0,1,3101296,0.015468569817999833,,S, Mr,Salonen,0.0,1,0,3101296,3101296,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.2875,2,1,29104,0.022446505098674834,,S, Mr,Hocking,0.0,3,0,29104,29104,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,2,1,0.025,1,1,26360,0.050748620223090936,,S, Miss,Quick,2.0,2,0,26360,26360,nan,0,5,1.0,0.6569200779727096,1
0,3,0,0.325,0,1,2641,0.014110458666029575,,C, Mr,Toufik,0.0,1,2,2641,2641,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2125,1,1,2690,0.014110458666029575,,C, Mr,Elias,0.0,2,2,2690,2690,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.3125,0,2,2668,0.04364049521284361,,C, Mrs,Peter,1.0,2,2,2668,2668,nan,0,5,1.0,1.0,1
0,3,1,0.375,0,1,315084,0.016908073949327893,,S, Miss,Cacic,2.0,1,0,315084,315084,nan,0,6,0.5292397660818714,1.0,1
1,2,1,0.0875,0,2,F.C.C. 13529,0.05123658772523604,,S, Miss,Hart,2.0,2,0,13529,F.C.C.,nan,0,5,1.0,0.6569200779727096,1
0,1,0,0.5625,0,1,113050,0.051822148727810165,B38,S, Major,Butt,11.0,1,0,113050,113050,B,38,7,0.01023391812865497,0.00682261208576998,2
1,1,1,0.375,0,1,PC 17761,0.20772776566317125,,C, Miss,LeRoy,2.0,1,2,17761,PC,nan,0,1,0.17982456140350878,0.6715399610136452,1
0,3,0,0.325,0,1,364498,0.028302115124416098,,S, Mr,Risien,0.0,1,0,364498,364498,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.275,0,2,13568,0.09661756542473081,B39,C, Miss,Frolicher,2.0,2,2,13568,13568,B,39,3,0.4166666666666667,0.6715399610136452,1
1,1,1,0.45,0,2,WE/P 5735,0.13858277060920984,B22,S, Miss,Crosby,2.0,2,0,5735,WE/P,B,22,2,0.45321637426900585,0.6715399610136452,1
0,3,1,0.1125,4,2,347082,0.06104473451835265,,S, Miss,Andersson,2.0,6,0,347082,347082,nan,0,0,0.06140350877192982,1.0,1
0,3,1,0.1375,4,2,347082,0.06104473451835265,,S, Miss,Andersson,2.0,6,0,347082,347082,nan,0,0,0.06140350877192982,1.0,1
1,2,0,0.4,1,1,2908,0.050748620223090936,,S, Mr,Beane,0.0,2,0,2908,2908,nan,0,5,1.0,0.6569200779727096,4
0,1,0,0.625,1,1,PC 17761,0.20772776566317125,C86,C, Mr,Douglas,0.0,2,2,17761,PC,C,86,1,0.17982456140350878,0.6715399610136452,4
0,1,0,0.8,0,1,693,0.050748620223090936,,S, Mr,Nicholson,0.0,1,0,693,693,nan,0,5,1.0,0.6715399610136452,4
1,2,1,0.2375,1,1,2908,0.050748620223090936,,S, Mrs,Beane,1.0,2,0,2908,2908,nan,0,5,1.0,0.6569200779727096,1
1,2,0,0.325,0,1,SC/PARIS 2146,0.02705779799394608,,C, Mr,Padro y Manent,0.0,1,2,2146,SC/PARIS,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.4125,1,1,363291,0.04006213192611313,,S, Mr,Goldsmith,0.0,2,0,363291,363291,nan,0,5,1.0,1.0,4
1,2,0,0.1,1,1,C.A. 33112,0.07173122281533045,,S, Master,Davies,3.0,2,0,33112,C.A.,nan,0,4,0.8523391812865497,0.6569200779727096,3
1,1,0,0.2125,0,2,17421,0.21642978772242535,C70,C, Mr,Thayer,0.0,2,2,17421,17421,C,70,1,0.17982456140350878,0.6715399610136452,4
0,2,0,0.3375,0,1,244358,0.050748620223090936,,S, Mr,Sharp,0.0,1,0,244358,244358,nan,0,5,1.0,0.6569200779727096,4
0,3,0,0.325,0,1,330979,0.015281580671177828,,Q, Mr,O'Brien,0.0,1,1,330979,330979,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.275,0,1,2620,0.014102260811993537,,C, Mr,Leeni,0.0,1,2,2620,2620,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.275,0,1,347085,0.015175789316712771,,S, Miss,Ohman,2.0,1,0,347085,347085,nan,0,6,0.5292397660818714,1.0,1
0,1,0,0.775,0,1,113807,0.051822148727810165,,S, Mr,Wright,0.0,1,0,113807,113807,nan,0,5,1.0,0.6715399610136452,4
1,1,1,0.6,1,1,11755,0.07729405233978466,A16,C, Lady,Duff Gordon,12.0,2,2,11755,11755,A,16,4,0.8523391812865497,0.6715399610136452,0
0,1,0,0.325,0,1,PC 17757,0.4440992237022602,,C, Mr,Robbins,0.0,1,2,17757,PC,nan,0,1,0.17982456140350878,0.6715399610136452,4
1,1,1,0.4875,1,1,110413,0.1554664461834305,E67,S, Mrs,Taussig,1.0,2,0,110413,110413,E,67,2,0.45321637426900585,0.6715399610136452,1
1,3,1,0.45,1,1,345572,0.033962538149299316,,S, Mrs,de Messemaeker,1.0,2,0,345572,345572,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,0,1,372622,0.015126992566498259,,Q, Mr,Morrow,0.0,1,1,372622,372622,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.5,0,1,349251,0.015411575213749284,,S, Mr,Sivic,0.0,1,0,349251,349251,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.35,0,1,218629,0.026350245115835676,,S, Mr,Norman,0.0,1,0,218629,218629,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.325,0,1,SOTON/OQ 392082,0.015712553569072387,,S, Mr,Simmons,0.0,1,0,392082,SOTON/OQ,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.2625,0,1,SOTON/O.Q. 392087,0.015712553569072387,,S, Miss,Meanwell,2.0,1,0,392087,SOTON/O.Q.,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.3,2,1,A/4 48871,0.04713766070721715,,S, Mr,Davies,0.0,3,0,48871,A/4,nan,0,5,1.0,1.0,4
0,3,0,0.2375,0,1,349205,0.015411575213749284,,S, Mr,Stoytcheff,0.0,1,0,349205,349205,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.3625,0,4,349909,0.04113566043083236,,S, Mrs,Palsson,1.0,4,0,349909,349909,nan,0,5,1.0,1.0,1
0,3,0,0.325,0,1,2686,0.014110458666029575,,C, Mr,Doharr,0.0,1,2,2686,2686,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.4,0,1,350417,0.015330377421392339,,S, Mr,Jonsson,0.0,1,0,350417,350417,nan,0,6,0.5292397660818714,1.0,4
1,2,0,0.775,0,1,S.W./PP 752,0.020494635090094415,,S, Mr,Harris,0.0,1,0,752,S.W./PP,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,1,0.6625,2,1,11769,0.10048070654571319,C101,S, Mrs,Appleton,1.0,3,0,11769,11769,C,101,3,0.4166666666666667,0.6715399610136452,1
1,1,0,0.45,0,1,PC 17474,0.051504969851415845,E25,S, Mr,Flynn,0.0,1,0,17474,PC,E,25,5,1.0,0.6715399610136452,4
1,3,1,0.2375,0,1,14312,0.015126992566498259,,Q, Miss,Kelly,2.0,1,1,14312,14312,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.2,0,1,A/4. 20589,0.015712553569072387,,S, Mr,Rush,0.0,1,0,20589,A/4.,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2375,0,1,358585,0.028302115124416098,,S, Mr,Patchett,0.0,1,0,358585,358585,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.425,0,1,243880,0.025374310111545468,,S, Miss,Garside,2.0,1,0,243880,243880,nan,0,6,0.5292397660818714,0.6569200779727096,1
1,1,1,0.4875,1,1,13507,0.1091095334796455,E44,S, Mrs,Silvey,1.0,2,0,13507,13507,E,44,3,0.4166666666666667,0.6715399610136452,1
0,3,1,0.3625,1,1,2689,0.028220722145058292,,C, Mrs,Caram,1.0,2,2,2689,2689,nan,0,6,0.5292397660818714,1.0,1
1,3,0,0.4,0,1,STON/O 2. 3101286,0.015468569817999833,,S, Mr,Jussila,0.0,1,0,3101286,STON/O,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.3125,1,1,237789,0.05855610025741261,,S, Miss,Christy,2.0,2,0,237789,237789,nan,0,5,1.0,0.6569200779727096,1
1,1,1,0.4875,1,1,17421,0.21642978772242535,C68,C, Mrs,Thayer,1.0,2,2,17421,17421,C,68,1,0.17982456140350878,0.6715399610136452,1
0,2,0,0.675,0,1,28403,0.050748620223090936,,S, Mr,Downton,0.0,1,0,28403,28403,nan,0,5,1.0,0.6569200779727096,4
0,1,0,0.45,0,1,13049,0.07831878409428937,A10,C, Mr,Ross,0.0,1,2,13049,13049,A,10,4,0.8523391812865497,0.6715399610136452,4
0,3,0,0.325,0,1,3411,0.017005667449756914,,C, Mr,Paulner,0.0,1,2,3411,3411,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.225,0,2,110413,0.1554664461834305,E68,S, Miss,Taussig,2.0,2,0,110413,110413,E,68,2,0.45321637426900585,0.6715399610136452,1
0,2,0,0.5875,0,1,237565,0.029278050128706306,,S, Mr,Jarvis,0.0,1,0,237565,237565,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,1,0,0.75,1,1,13567,0.15458810467956932,B41,C, Mr,Frolicher-Stehli,0.0,2,2,13567,13567,B,41,2,0.45321637426900585,0.6715399610136452,4
0,3,0,0.275,0,1,14973,0.015712553569072387,,S, Mr,Gilinski,0.0,1,0,14973,14973,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,A./5. 3235,0.015712553569072387,,S, Mr,Murdlin,0.0,1,0,3235,A./5.,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.4375,0,1,STON/O 2. 3101273,0.013907073811135496,,S, Mr,Rintamaki,0.0,1,0,3101273,STON/O,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.65,1,1,36947,0.1527664244005612,D20,C, Mrs,Stephenson,1.0,2,2,36947,36947,D,20,2,0.45321637426900585,0.6715399610136452,1
0,3,0,0.5875,0,1,A/5 3902,0.014151057562208049,,S, Mr,Elsbury,0.0,1,0,3902,A/5,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.25,0,2,364848,0.015126992566498259,,Q, Miss,Bourke,2.0,2,1,364848,364848,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.4625,1,1,SC/AH 29037,0.050748620223090936,,S, Mr,Chapman,0.0,2,0,29037,SC/AH,nan,0,5,1.0,0.6569200779727096,4
0,3,0,0.45,1,1,345773,0.04713766070721715,,S, Mr,Van Impe,0.0,2,0,345773,345773,nan,0,5,1.0,1.0,4
1,2,1,0.2375,0,1,248727,0.06441171028315387,,S, Miss,Leitch,2.0,1,0,248727,248727,nan,0,0,0.06140350877192982,0.6569200779727096,1
0,3,0,0.6125,0,1,LINE,0.0,,S, Mr,Johnson,0.0,1,0,0,LINE,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,2664,0.014102260811993537,,C, Mr,Boulos,0.0,1,2,2664,2664,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.6125,1,1,PC 17485,0.11111839809247648,A20,C, Sir,Duff Gordon,13.0,2,2,17485,PC,A,20,2,0.45321637426900585,0.6715399610136452,3
1,2,1,0.3,2,1,243847,0.05270049023167135,,S, Mrs,Jacobsohn,1.0,3,0,243847,243847,nan,0,5,1.0,0.6569200779727096,1
0,3,0,0.325,0,1,349214,0.015411575213749284,,S, Mr,Slabenoff,0.0,1,0,349214,349214,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.325,0,1,113796,0.08275928836380983,,S, Mr,Harrington,0.0,1,0,113796,113796,nan,0,3,0.4166666666666667,0.6715399610136452,4
0,3,0,0.55,0,1,364511,0.015712553569072387,,S, Mr,Torber,0.0,1,0,364511,364511,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.4375,0,1,111426,0.051822148727810165,,C, Mr,Homer,0.0,1,2,111426,111426,nan,0,5,1.0,0.6715399610136452,4
0,3,0,0.45,1,1,349910,0.030351578633425542,,S, Mr,Lindell,0.0,2,0,349910,349910,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.375,0,1,349246,0.015411575213749284,,S, Mr,Karaic,0.0,1,0,349246,349246,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.3375,0,1,113804,0.05953203526170282,,S, Mr,Daniel,0.0,1,0,113804,113804,nan,0,5,1.0,0.6715399610136452,4
1,2,1,0.275,1,2,SC/Paris 2123,0.08115719346076702,,C, Mrs,Laroche,1.0,3,2,2123,SC/Paris,nan,0,3,0.4166666666666667,0.6569200779727096,1
1,1,1,0.5,0,1,PC 17582,0.2995388511917728,C125,S, Miss,Shutes,2.0,1,0,17582,PC,C,125,1,0.17982456140350878,0.6715399610136452,1
0,3,1,0.4875,1,5,347082,0.06104473451835265,,S, Mrs,Andersson,1.0,6,0,347082,347082,nan,0,0,0.06140350877192982,1.0,1
0,3,0,0.325,0,1,SOTON/O.Q. 3101305,0.013760683560491965,,S, Mr,Jardin,0.0,1,0,3101305,SOTON/O.Q.,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.2375,1,1,367230,0.030253985132996517,,Q, Miss,Murphy,2.0,2,1,367230,367230,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,0,1,370377,0.015126992566498259,,Q, Mr,Horgan,0.0,1,1,370377,370377,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.4375,0,1,364512,0.015712553569072387,,S, Mr,Brocklebank,0.0,1,0,364512,364512,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.3,1,2,220845,0.12687155055772734,,S, Miss,Herman,2.0,3,0,220845,220845,nan,0,2,0.45321637426900585,0.6569200779727096,1
0,3,0,0.425,1,1,347080,0.028106928123558056,,S, Mr,Danbom,0.0,2,0,347080,347080,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.325,1,1,A/5. 3336,0.031425107138144774,,S, Mrs,Lobb,1.0,2,0,3336,A/5.,nan,0,6,0.5292397660818714,1.0,1
1,2,1,0.05,2,1,230136,0.0761229303346364,F4,S, Miss,Becker,2.0,3,0,230136,230136,F,4,4,0.8523391812865497,0.6569200779727096,1
0,2,0,0.325,0,1,31028,0.020494635090094415,,S, Mr,Gavey,0.0,1,0,31028,31028,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.3375,1,1,2659,0.028212719478023115,,C, Mr,Yasbeck,0.0,2,2,2659,2659,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.525,1,1,11753,0.10257896680493714,D19,S, Mr,Kimball,0.0,2,0,11753,11753,D,19,3,0.4166666666666667,0.6715399610136452,4
1,3,0,0.25,1,1,2653,0.030725752114070404,,C, Mr,Nakid,0.0,2,2,2653,2653,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2625,0,1,350029,0.015330377421392339,,S, Mr,Hansen,0.0,1,0,350029,350029,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.2625,0,1,54636,0.031425107138144774,,S, Mr,Bowen,0.0,1,0,54636,54636,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.7625,0,1,36963,0.06308600017332605,D50,S, Mr,Sutton,0.0,1,0,36963,36963,D,50,0,0.06140350877192982,0.6715399610136452,4
0,2,0,0.7125,0,1,219533,0.024105594605968193,,Q, Rev,Kirkland,6.0,1,1,219533,219533,nan,0,6,0.5292397660818714,0.6569200779727096,2
1,1,1,0.2625,0,1,13502,0.15216446768991498,D9,S, Miss,Longley,2.0,1,0,13502,13502,D,9,2,0.45321637426900585,0.6715399610136452,1
0,3,0,0.325,0,1,349224,0.015411575213749284,,S, Mr,Bostandyeff,0.0,1,0,349224,349224,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.325,0,1,334912,0.015094396337354966,,Q, Mr,O'Connell,0.0,1,1,334912,334912,nan,0,6,0.5292397660818714,1.0,4
1,1,0,1.0,0,1,27042,0.05855610025741261,A23,S, Mr,Barkworth,0.0,1,0,27042,27042,A,23,5,1.0,0.6715399610136452,4
0,3,0,0.6375,0,1,347743,0.013768881414528002,,S, Mr,Lundahl,0.0,1,0,347743,347743,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.4,0,1,13214,0.05953203526170282,B50,C, Dr,Stahelin-Maeglin,7.0,1,2,13214,13214,B,50,5,1.0,0.6715399610136452,2
0,1,0,0.325,0,1,112052,0.0,,S, Mr,Parr,0.0,1,0,112052,112052,nan,0,6,0.5292397660818714,0.6715399610136452,4
0,3,1,0.1125,3,2,347088,0.05445717323939373,,S, Miss,Skoog,2.0,5,0,347088,347088,nan,0,5,1.0,1.0,1
1,2,1,0.35,0,1,237668,0.025374310111545468,,S, Miss,Davis,2.0,1,0,237668,237668,nan,0,6,0.5292397660818714,0.6569200779727096,1
0,3,0,0.4,0,1,STON/O 2. 3101292,0.015468569817999833,,S, Mr,Leinonen,0.0,1,0,3101292,STON/O,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.3875,1,1,C.A. 31921,0.05123658772523604,,S, Mr,Collyer,0.0,2,0,31921,C.A.,nan,0,5,1.0,0.6569200779727096,4
0,3,1,0.5125,0,5,3101295,0.07746484096553544,,S, Mrs,Panula,1.0,5,0,3101295,3101295,nan,0,4,0.8523391812865497,1.0,1
0,3,0,0.325,1,1,376564,0.031425107138144774,,S, Mr,Thorneycroft,0.0,2,0,376564,376564,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.25,0,1,350050,0.015330377421392339,,S, Mr,Jensen,0.0,1,0,350050,350050,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.3,0,1,PC 17477,0.13526459159462315,B35,C, Mlle,Sagesser,14.0,1,2,17477,PC,B,35,2,0.45321637426900585,0.6715399610136452,1
0,3,1,0.025,3,2,347088,0.05445717323939373,,S, Miss,Skoog,2.0,5,0,347088,347088,nan,0,5,1.0,1.0,1
1,3,0,0.325,0,1,1601,0.11027245763075773,,S, Mr,Foo,0.0,1,0,1601,1601,nan,0,2,0.45321637426900585,1.0,4
1,3,1,0.009375,2,1,2666,0.03758969818624431,,C, Miss,Baclini,2.0,3,2,2666,2666,nan,0,6,0.5292397660818714,1.0,1
1,1,0,0.6,1,1,PC 17572,0.1497654242623688,D33,C, Mr,Harper,0.0,2,2,17572,PC,D,33,2,0.45321637426900585,0.6715399610136452,4
0,3,0,0.2375,0,1,349231,0.015411575213749284,,S, Mr,Cor,0.0,1,0,349231,349231,nan,0,6,0.5292397660818714,1.0,4
1,1,0,0.7,0,1,13213,0.06929138530460492,A26,C, Col,Simonius-Blumer,5.0,1,2,13213,13213,A,26,7,0.01023391812865497,0.00682261208576998,2
0,3,0,0.325,0,1,S.O./P.P. 751,0.014736618564782174,,S, Mr,Willey,0.0,1,0,751,S.O./P.P.,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.2875,0,1,CA. 2314,0.014736618564782174,,S, Miss,Stanley,2.0,1,0,2314,CA.,nan,0,6,0.5292397660818714,1.0,1
0,3,0,0.325,0,1,349221,0.015411575213749284,,S, Mr,Mitkoff,0.0,1,0,349221,349221,nan,0,6,0.5292397660818714,1.0,4
1,2,1,0.225,0,1,231919,0.04489301019734967,,S, Miss,Doling,2.0,1,0,231919,231919,nan,0,5,1.0,0.6569200779727096,1
0,3,0,0.2625,0,1,8475,0.01646070534336126,,S, Mr,Kalvik,0.0,1,0,8475,8475,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.225,0,1,330919,0.015281580671177828,,Q, Miss,O'Leary,2.0,1,1,330919,330919,nan,0,6,0.5292397660818714,1.0,1
0,3,1,0.225,0,1,365226,0.013175122557917838,,Q, Miss,Hegarty,2.0,1,1,365226,365226,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.3,2,1,S.O.C. 14879,0.1434624456306609,,S, Mr,Hickman,0.0,3,0,14879,S.O.C.,nan,0,2,0.45321637426900585,0.6569200779727096,4
0,3,0,0.325,0,1,349223,0.015411575213749284,,S, Mr,Radeff,0.0,1,0,349223,349223,nan,0,6,0.5292397660818714,1.0,4
0,3,1,0.4,1,1,364849,0.030253985132996517,,Q, Mrs,Bourke,1.0,2,1,364849,364849,nan,0,6,0.5292397660818714,1.0,1
0,2,0,0.2875,0,1,29751,0.025374310111545468,,S, Mr,Eitemiller,0.0,1,0,29751,29751,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,1,0,0.725,0,2,35273,0.22109807522194713,D48,C, Mr,Newell,0.0,2,2,35273,35273,D,48,1,0.17982456140350878,0.6715399610136452,4
1,1,0,0.625,2,1,PC 17611,0.2608674266467732,,S, Dr,Frauenthal,7.0,3,0,17611,PC,nan,0,1,0.17982456140350878,0.6715399610136452,2
0,3,0,0.5,0,1,2623,0.014102260811993537,,C, Mr,Badt,0.0,1,2,2623,2623,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.5875,0,1,5727,0.04994347384455151,E58,S, Mr,Colley,0.0,1,0,5727,5727,E,58,5,1.0,0.6715399610136452,4
0,3,0,0.45,0,1,349210,0.014630827210317115,,S, Mr,Coleff,0.0,1,0,349210,349210,nan,0,6,0.5292397660818714,1.0,4
1,3,0,0.25,1,1,STON/O 2. 3101285,0.015468569817999833,,S, Mr,Lindqvist,0.0,2,0,3101285,STON/O,nan,0,6,0.5292397660818714,1.0,4
0,2,0,0.4,2,1,S.O.C. 14879,0.1434624456306609,,S, Mr,Hickman,0.0,3,0,14879,S.O.C.,nan,0,2,0.45321637426900585,0.6569200779727096,4
0,2,0,0.3125,0,1,234686,0.025374310111545468,,S, Mr,Butler,0.0,1,0,234686,234686,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.325,0,1,312993,0.015175789316712771,,S, Mr,Rommetvedt,0.0,1,0,312993,312993,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.5375,0,1,A/5 3536,0.015712553569072387,,S, Mr,Cook,0.0,1,0,3536,A/5,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.35,1,1,19996,0.10149724044618187,C126,S, Mrs,Taylor,1.0,2,0,19996,19996,C,126,3,0.4166666666666667,0.6715399610136452,1
1,2,1,0.5,1,1,29750,0.0761229303346364,,S, Mrs,Brown,1.0,2,0,29750,29750,nan,0,4,0.8523391812865497,0.6569200779727096,1
0,1,0,0.3875,1,1,F.C. 12750,0.10149724044618187,B71,S, Mr,Davidson,0.0,2,0,12750,F.C.,B,71,3,0.4166666666666667,0.6715399610136452,4
0,2,0,0.875,0,1,C.A. 24580,0.020494635090094415,,S, Mr,Mitchell,0.0,1,0,24580,C.A.,nan,0,6,0.5292397660818714,0.6569200779727096,4
1,2,0,0.3875,0,1,244270,0.025374310111545468,,S, Mr,Wilhelms,0.0,1,0,244270,244270,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,2,0,0.325,0,1,239856,0.0,,S, Mr,Watson,0.0,1,0,239856,239856,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.225,0,1,349912,0.015175789316712771,,S, Mr,Edvardsson,0.0,1,0,349912,349912,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.30625,0,1,342826,0.015712553569072387,,S, Mr,Sawyer,0.0,1,0,342826,342826,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.225,0,1,4138,0.019209719063445922,,S, Miss,Turja,2.0,1,0,4138,4138,nan,0,6,0.5292397660818714,1.0,1
0,3,1,0.5375,1,6,CA 2144,0.09154270340242172,,S, Mrs,Goodwin,1.0,7,0,2144,CA,nan,0,3,0.4166666666666667,1.0,1
1,1,0,0.45,0,1,PC 17755,1.0,B51 B53 B55,C, Mr,Cardeza,0.0,1,2,17755,PC,B,51,1,0.17982456140350878,0.6715399610136452,4
0,3,1,0.2875,0,1,330935,0.01588334219482317,,Q, Miss,Peters,2.0,1,1,330935,330935,nan,0,6,0.5292397660818714,1.0,1
1,1,0,0.3375,0,1,PC 17572,0.1497654242623688,D49,C, Mr,Hassab,0.0,1,2,17572,PC,D,49,2,0.45321637426900585,0.6715399610136452,4
0,3,0,0.25,0,1,6563,0.01800600082915438,,S, Mr,Olsvigen,0.0,1,0,6563,6563,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.175,5,2,CA 2144,0.09154270340242172,,S, Mr,Goodwin,0.0,7,0,2144,CA,nan,0,3,0.4166666666666667,1.0,4
0,2,0,0.75,1,1,29750,0.0761229303346364,,S, Mr,Brown,0.0,2,0,29750,29750,nan,0,4,0.8523391812865497,0.6569200779727096,4
0,2,0,0.3125,1,2,SC/Paris 2123,0.08115719346076702,,C, Mr,Laroche,0.0,3,2,2123,SC/Paris,nan,0,3,0.4166666666666667,0.6569200779727096,4
0,3,0,0.175,4,1,3101295,0.07746484096553544,,S, Mr,Panula,0.0,5,0,3101295,3101295,nan,0,4,0.8523391812865497,1.0,4
0,3,0,0.2375,0,1,349228,0.019852079483269742,,S, Mr,Dakic,0.0,1,0,349228,349228,nan,0,6,0.5292397660818714,1.0,4
0,3,0,0.225,0,1,350036,0.015216388212891242,,S, Mr,Fischer,0.0,1,0,350036,350036,nan,0,6,0.5292397660818714,1.0,4
1,1,1,0.1875,0,1,24160,0.41250332793836464,B5,S, Miss,Madill,2.0,1,0,24160,24160,B,5,1,0.17982456140350878,0.6715399610136452,1
1,1,0,0.3875,1,1,17474,0.11125659048908397,B20,S, Mr,Dick,0.0,2,0,17474,17474,B,20,2,0.45321637426900585,0.6715399610136452,4
1,3,1,0.05,0,1,349256,0.026187654344120927,,C, Miss,Karun,2.0,1,2,349256,349256,nan,0,6,0.5292397660818714,1.0,1
1,3,0,0.325,0,1,1601,0.11027245763075773,,S, Mr,Lam,0.0,1,0,1601,1601,nan,0,2,0.45321637426900585,1.0,4
0,3,0,0.3125,0,1,2672,0.014102260811993537,,C, Mr,Saad,0.0,1,2,2672,2672,nan,0,6,0.5292397660818714,1.0,4
0,1,0,0.75,0,1,113800,0.051822148727810165,,S, Col,Weir,5.0,1,0,113800,113800,nan,0,7,0.01023391812865497,0.00682261208576998,2
0,2,0,0.65,0,1,248731,0.026350245115835676,,S, Mr,Chapman,0.0,1,0,248731,248731,nan,0,6,0.5292397660818714,0.6569200779727096,4
0,3,0,0.55,0,1,363592,0.015712553569072387,,S, Mr,Kelly,0.0,1,0,363592,363592,nan,0,6,0.5292397660818714,1.0,4
1,3,1,0.2625,0,1,35852,0.015094396337354966,,Q, Miss,Mullens,2.0,1,1,35852,35852,nan,0,6,0.5292397660818714,1.0,1
0,1,0,0.6125,1,1,17421,0.21642978772242535,C68,C, Mr,Thayer,0.0,2,2,17421,17421,C,68,1,0.17982456140350878,0.6715399610136452,4
0,3,0,0.525,0,1,348121,0.014931805565640218,F G63,S, Mr,Humblen,0.0,1,0,348121,348121,G,63,6,0.5292397660818714,1.0,4
1,1,1,0.225,1,1,PC 17757,0.4440992237022602,C62 C64,C, Mrs,Astor,1.0,2,2,17757,PC,C,62,1,0.17982456140350878,0.6715399610136452,1
1,1,0,0.4375,0,1,PC 17475,0.05130978285055781,E24,S, Mr,Silverthorne,0.0,1,0,17475,PC,E,24,5,1.0,0.6715399610136452,4
0,3,1,0.225,0,1,2691,0.028212719478023115,,C, Miss,Barbara,2.0,1,2,2691,2691,nan,0,6,0.5292397660818714,1.0,1
